SOURCE_FILE,ROUTE_BOOK,ZONE,DAY_OF_WEEK,STEP_NUMBER,STREET_NAME,SIDE,FROM_STREET,TO_STREET,SEGMENT_CNN,LNG,LAT,GEOJSON
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9846000,-122.471977393,37.731120891,"{""coordinates"":[[-1.224717974356267e+02,3.773103235485821e+01],[-1.224719952065930e+02,3.773113206212300e+01],[-1.224721603246538e+02,3.773120550393234e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9847000,-122.472681673,37.73143739,"{""coordinates"":[[-1.224721603246538e+02,3.773120550393234e+01],[-1.224732030236327e+02,3.773166927375756e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9848000,-122.473704684,37.731894638,"{""coordinates"":[[-1.224732030236327e+02,3.773166927375756e+01],[-1.224742063471305e+02,3.773211999918251e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9849000,-122.474580483,37.732288069,"{""coordinates"":[[-1.224742063471305e+02,3.773211999918251e+01],[-1.224749546207877e+02,3.773245613792891e+01]],""type"":""LineString""}"
BIZ 12.pdf,LAKEVIEW RT #12,E,Wednesday,3,Ocean Avenue,Right,19th Avenue,San Jose Avenue,9850000,-122.475486044,37.732621371,"{""coordinates"":[[-1.224749546207877e+02,3.773245613792891e+01],[-1.224756573400909e+02,3.773270854963884e+01],[-1.224760399792108e+02,3.773269137184164e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,1,Harrison Street,Right,Cesar Chavez Street,Precita Avenue,6759002,-122.411515215,37.748623676,"{""coordinates"":[[-1.224115463015289e+02,3.774894906492893e+01],[-1.224114841287857e+02,3.774829828688063e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,1,Harrison Street,Right,Cesar Chavez Street,Precita Avenue,6760000,-122.411436098,37.747799661,"{""coordinates"":[[-1.224114841287857e+02,3.774829828688063e+01],[-1.224113880679053e+02,3.774730103553563e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,1,Harrison Street,Right,Cesar Chavez Street,Precita Avenue,6761000,-122.411530707,37.746060146,"{""coordinates"":[[-1.224116098197260e+02,3.774688146234414e+01],[-1.224114515951552e+02,3.774523882977110e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,2,Shotwell Street,Right,Precita Avenue,Cesar Chavez Street,11844000,-122.41490362,37.74873955,"{""coordinates"":[[-1.224148612483794e+02,3.774923786629041e+01],[-1.224148241394117e+02,3.774885118420042e+01],[-1.224149754990349e+02,3.774878269045849e+01],[-1.224149189632440e+02,3.774823073107748e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,2,Shotwell Street,Right,Precita Avenue,Cesar Chavez Street,11845000,-122.414876514,37.747788042,"{""coordinates"":[[-1.224149189632440e+02,3.774823073107748e+01],[-1.224148340643742e+02,3.774734535277691e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,4,Brook Street,Right,Mission Street,San Jose Avenue,3232000,-122.423461979,37.740668763,"{""coordinates"":[[-1.224230899059295e+02,3.774064188710512e+01],[-1.224232078621057e+02,3.774069000233435e+01],[-1.224238459183908e+02,3.774064869063722e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9143000,-122.423994467,37.738124766,"{""coordinates"":[[-1.224239487840646e+02,3.773884328492028e+01],[-1.224240401486663e+02,3.773740624696855e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9144000,-122.424125502,37.737070051,"{""coordinates"":[[-1.224240401486663e+02,3.773740624696855e+01],[-1.224240633996321e+02,3.773723972933787e+01],[-1.224242350831450e+02,3.773673747985378e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9145000,-122.424350674,37.736399326,"{""coordinates"":[[-1.224242350831450e+02,3.773673747985378e+01],[-1.224244662628644e+02,3.773606117183942e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9146000,-122.424584413,37.735715521,"{""coordinates"":[[-1.224244662628644e+02,3.773606117183942e+01],[-1.224247025617287e+02,3.773536987064617e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9147101,-122.4252231,37.734807385,"{""coordinates"":[[-1.224247025617287e+02,3.773536987064617e+01],[-1.224247873404243e+02,3.773524066412800e+01],[-1.224257077666766e+02,3.773431801413174e+01],[-1.224257918034816e+02,3.773427799784884e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9147201,-122.425272858,37.73483814,"{""coordinates"":[[-1.224247025617287e+02,3.773536987064617e+01],[-1.224248777292144e+02,3.773523850794110e+01],[-1.224257600424089e+02,3.773435406215589e+01],[-1.224257918034816e+02,3.773427799784884e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9148101,-122.425928353,37.734101581,"{""coordinates"":[[-1.224257918034816e+02,3.773427799784884e+01],[-1.224257905824767e+02,3.773423499693702e+01],[-1.224260561932271e+02,3.773396873759562e+01],[-1.224261145386330e+02,3.773395447539235e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9148201,-122.425977837,37.734130868,"{""coordinates"":[[-1.224257918034816e+02,3.773427799784884e+01],[-1.224258517230748e+02,3.773426215814165e+01],[-1.224261141328701e+02,3.773399910798177e+01],[-1.224261145386330e+02,3.773395447539235e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9149101,-122.426229027,37.733802752,"{""coordinates"":[[-1.224261145386330e+02,3.773395447539235e+01],[-1.224261177278239e+02,3.773390681604695e+01],[-1.224262963468204e+02,3.773372636983982e+01],[-1.224263911651912e+02,3.773367501696509e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9149201,-122.426275318,37.733829689,"{""coordinates"":[[-1.224261145386330e+02,3.773395447539235e+01],[-1.224261751580478e+02,3.773393767238024e+01],[-1.224263749188520e+02,3.773373586745149e+01],[-1.224263911651912e+02,3.773367501696509e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9150000,-122.42784781,37.732208604,"{""coordinates"":[[-1.224263911651912e+02,3.773367501696509e+01],[-1.224293043972469e+02,3.773074217303772e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9151101,-122.429664225,37.730313752,"{""coordinates"":[[-1.224293043972469e+02,3.773074217303772e+01],[-1.224292941320491e+02,3.773068108930804e+01],[-1.224300062405067e+02,3.772996451012885e+01],[-1.224301109178023e+02,3.772993058814341e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,5,Mission Street,Right,Highland Avenue,Trumbull Street,9151201,-122.429737782,37.730354638,"{""coordinates"":[[-1.224293043972469e+02,3.773074217303772e+01],[-1.224293777541669e+02,3.773071987043146e+01],[-1.224301046601245e+02,3.772998840069016e+01],[-1.224301109178023e+02,3.772993058814341e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,6,Mission Street,Right,Crescent Avenue,Highland Avenue,9143000,-122.423994467,37.738124766,"{""coordinates"":[[-1.224239487840646e+02,3.773884328492028e+01],[-1.224240401486663e+02,3.773740624696855e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,6,Mission Street,Right,Crescent Avenue,Highland Avenue,9144000,-122.424125502,37.737070051,"{""coordinates"":[[-1.224240401486663e+02,3.773740624696855e+01],[-1.224240633996321e+02,3.773723972933787e+01],[-1.224242350831450e+02,3.773673747985378e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,6,Mission Street,Right,Crescent Avenue,Highland Avenue,9145000,-122.424350674,37.736399326,"{""coordinates"":[[-1.224242350831450e+02,3.773673747985378e+01],[-1.224244662628644e+02,3.773606117183942e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,6,Mission Street,Right,Crescent Avenue,Highland Avenue,9146000,-122.424584413,37.735715521,"{""coordinates"":[[-1.224244662628644e+02,3.773606117183942e+01],[-1.224247025617287e+02,3.773536987064617e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,6,Mission Street,Right,Crescent Avenue,Highland Avenue,9147101,-122.4252231,37.734807385,"{""coordinates"":[[-1.224247025617287e+02,3.773536987064617e+01],[-1.224247873404243e+02,3.773524066412800e+01],[-1.224257077666766e+02,3.773431801413174e+01],[-1.224257918034816e+02,3.773427799784884e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,6,Mission Street,Right,Crescent Avenue,Highland Avenue,9147201,-122.425272858,37.73483814,"{""coordinates"":[[-1.224247025617287e+02,3.773536987064617e+01],[-1.224248777292144e+02,3.773523850794110e+01],[-1.224257600424089e+02,3.773435406215589e+01],[-1.224257918034816e+02,3.773427799784884e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9128000,-122.418128028,37.748599015,"{""coordinates"":[[-1.224181352516793e+02,3.774904128753586e+01],[-1.224180936288127e+02,3.774860536033150e+01],[-1.224180966370120e+02,3.774847832029251e+01],[-1.224182211706045e+02,3.774816568913827e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9129000,-122.41867124,37.747470416,"{""coordinates"":[[-1.224182211706045e+02,3.774816568913827e+01],[-1.224191213007537e+02,3.774677514043179e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9130000,-122.419313208,37.746478912,"{""coordinates"":[[-1.224191213007537e+02,3.774677514043179e+01],[-1.224195051140270e+02,3.774618268311114e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9131000,-122.41969544,37.74588889,"{""coordinates"":[[-1.224195051140270e+02,3.774618268311114e+01],[-1.224198857636822e+02,3.774559509656140e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9132000,-122.419952445,37.745492058,"{""coordinates"":[[-1.224198857636822e+02,3.774559509656140e+01],[-1.224200191262000e+02,3.774538902039242e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9133000,-122.420456397,37.744713327,"{""coordinates"":[[-1.224200191262000e+02,3.774538902039242e+01],[-1.224208936594948e+02,3.774403763234719e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9134000,-122.421189557,37.743580149,"{""coordinates"":[[-1.224208936594948e+02,3.774403763234719e+01],[-1.224214854502071e+02,3.774312266428345e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9135000,-122.421582949,37.742971919,"{""coordinates"":[[-1.224214854502071e+02,3.774312266428345e+01],[-1.224216804480303e+02,3.774282117423373e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9136000,-122.421824605,37.742598286,"{""coordinates"":[[-1.224216804480303e+02,3.774282117423373e+01],[-1.224219687616734e+02,3.774237539818002e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9137000,-122.422026273,37.742286476,"{""coordinates"":[[-1.224219687616734e+02,3.774237539818002e+01],[-1.224220837847636e+02,3.774219755371399e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9138000,-122.422225123,37.741979021,"{""coordinates"":[[-1.224220837847636e+02,3.774219755371399e+01],[-1.224223664595519e+02,3.774176048874121e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9139000,-122.42260352,37.741393949,"{""coordinates"":[[-1.224223664595519e+02,3.774176048874121e+01],[-1.224228405773237e+02,3.774102740784976e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9140000,-122.422965242,37.740834648,"{""coordinates"":[[-1.224228405773237e+02,3.774102740784976e+01],[-1.224230899059295e+02,3.774064188710512e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,7,Mission Street,Right,Santa Marina Street,Cesar Chavez Street,9141000,-122.423335074,37.740262796,"{""coordinates"":[[-1.224230899059295e+02,3.774064188710512e+01],[-1.224235802395742e+02,3.773988370499273e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,8,Valencia Street,Right,21st Street,24th Street,13068000,-122.421155702,37.757301713,"{""coordinates"":[[-1.224211938646787e+02,3.775770141669596e+01],[-1.224211175404176e+02,3.775690200849196e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,8,Valencia Street,Right,21st Street,24th Street,13069000,-122.421079341,37.756501907,"{""coordinates"":[[-1.224211175404176e+02,3.775690200849196e+01],[-1.224210411416571e+02,3.775610180649328e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,8,Valencia Street,Right,21st Street,24th Street,13070000,-122.421002617,37.755698294,"{""coordinates"":[[-1.224210411416571e+02,3.775610180649328e+01],[-1.224209640925337e+02,3.775529478190721e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,8,Valencia Street,Right,21st Street,24th Street,13071000,-122.420888113,37.754498938,"{""coordinates"":[[-1.224209640925337e+02,3.775529478190721e+01],[-1.224208121358869e+02,3.775370309366720e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,8,Valencia Street,Right,21st Street,24th Street,13072000,-122.420738467,37.75290337,"{""coordinates"":[[-1.224208121358869e+02,3.775370309366720e+01],[-1.224206648000145e+02,3.775210364578522e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,8,Valencia Street,Right,21st Street,24th Street,13073000,-122.420585902,37.751304736,"{""coordinates"":[[-1.224206648000145e+02,3.775210364578522e+01],[-1.224205070057321e+02,3.775050582600053e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,9,24th Street,Right,Chattanooga Street,Castro Street,1357000,-122.426063678,37.751787374,"{""coordinates"":[[-1.224257944683991e+02,3.775180345163343e+01],[-1.224263328879761e+02,3.775177129586086e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,9,24th Street,Right,Chattanooga Street,Castro Street,1358000,-122.426885151,37.751738015,"{""coordinates"":[[-1.224263328879761e+02,3.775177129586086e+01],[-1.224274374134422e+02,3.775170473066756e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,9,24th Street,Right,Chattanooga Street,Castro Street,1359000,-122.427992632,37.751671266,"{""coordinates"":[[-1.224274374134422e+02,3.775170473066756e+01],[-1.224285478491655e+02,3.775163779881902e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,9,24th Street,Right,Chattanooga Street,Castro Street,1360000,-122.42910328,37.751604328,"{""coordinates"":[[-1.224285478491655e+02,3.775163779881902e+01],[-1.224296587095972e+02,3.775157085402713e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,9,24th Street,Right,Chattanooga Street,Castro Street,1361000,-122.430767698,37.751504012,"{""coordinates"":[[-1.224296587095972e+02,3.775157085402713e+01],[-1.224318766847246e+02,3.775143715926131e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,9,24th Street,Right,Chattanooga Street,Castro Street,1362000,-122.432983101,37.751370451,"{""coordinates"":[[-1.224318766847246e+02,3.775143715926131e+01],[-1.224340895148263e+02,3.775130373236895e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,9,24th Street,Right,Chattanooga Street,Castro Street,1363000,-122.435194115,37.751228482,"{""coordinates"":[[-1.224340895148263e+02,3.775130373236895e+01],[-1.224362987136115e+02,3.775115322182938e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,10,Castro Street,Right,24th Street,25th Street,3800000,-122.434126148,37.75169792,"{""coordinates"":[[-1.224341627812836e+02,3.775209210747005e+01],[-1.224340895148263e+02,3.775130373236895e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,10,Castro Street,Right,24th Street,25th Street,3801000,-122.434048016,37.750899329,"{""coordinates"":[[-1.224340895148263e+02,3.775130373236895e+01],[-1.224340065175800e+02,3.775049492476922e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,10,Castro Street,Right,24th Street,25th Street,3802000,-122.433967802,37.750095367,"{""coordinates"":[[-1.224340065175800e+02,3.775049492476922e+01],[-1.224339290873743e+02,3.774969580845811e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,10,Castro Street,Right,24th Street,25th Street,3803000,-122.433890095,37.74929589,"{""coordinates"":[[-1.224339290873743e+02,3.774969580845811e+01],[-1.224338511032414e+02,3.774889597201481e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,11,25th Street,Right,Castro Street,Noe Street,1453000,-122.43060851,37.749897146,"{""coordinates"":[[-1.224295000857563e+02,3.774996450216960e+01],[-1.224317169319853e+02,3.774982977905196e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,11,25th Street,Right,Castro Street,Noe Street,1454000,-122.432823011,37.749762799,"{""coordinates"":[[-1.224317169319853e+02,3.774982977905196e+01],[-1.224339290873743e+02,3.774969580845811e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,11,25th Street,Right,Castro Street,Noe Street,1455000,-122.435033393,37.749628923,"{""coordinates"":[[-1.224339290873743e+02,3.774969580845811e+01],[-1.224361376973185e+02,3.774956202749546e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,12,Valencia Street,Right,24th Street,Mission Street,13072000,-122.420738467,37.75290337,"{""coordinates"":[[-1.224208121358869e+02,3.775370309366720e+01],[-1.224206648000145e+02,3.775210364578522e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,12,Valencia Street,Right,24th Street,Mission Street,13073000,-122.420585902,37.751304736,"{""coordinates"":[[-1.224206648000145e+02,3.775210364578522e+01],[-1.224205070057321e+02,3.775050582600053e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,12,Valencia Street,Right,24th Street,Mission Street,13074000,-122.420430358,37.749706179,"{""coordinates"":[[-1.224205070057321e+02,3.775050582600053e+01],[-1.224203537110131e+02,3.774890653095816e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,12,Valencia Street,Right,24th Street,Mission Street,13075000,-122.42031627,37.748515907,"{""coordinates"":[[-1.224203537110131e+02,3.774890653095816e+01],[-1.224202788298863e+02,3.774812528354061e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,12,Valencia Street,Right,24th Street,Mission Street,13076000,-122.420204586,37.747350658,"{""coordinates"":[[-1.224202788298863e+02,3.774812528354061e+01],[-1.224201303429940e+02,3.774657603173242e+01]],""type"":""LineString""}"
BIZ 13.pdf,NOE VALLEY RT #13,D,Monday,12,Valencia Street,Right,24th Street,Mission Street,13077000,-122.420074734,37.745982526,"{""coordinates"":[[-1.224201303429940e+02,3.774657603173242e+01],[-1.224200191262000e+02,3.774538902039242e+01]],""type"":""LineString""}"
